run_dir,checkpoint_path,teammate_embed_dim,objective_hidden_dim,set_hidden_dim,fusion_hidden_dim,objective_num_layers,ff_expansion,num_set_blocks,dropout,learning_rate,weight_decay,batch_size,label_mapping_enabled,best_epoch,stop_reason,val_accuracy,val_macro_f1,val_weighted_f1,test_accuracy,test_macro_f1,test_weighted_f1,best_val_loss,best_val_macro_f1_during_training
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_270_h256_objh256_te128_fu256_obj1_ff2_blocks5_drop0p15_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_270_h256_objh256_te128_fu256_obj1_ff2_blocks5_drop0p15_lr0p0005_wd0p0001/best_model.pt,128,256,256,256,1,2,5,0.15,0.0005,0.0001,512,True,2,early_stopping_val_loss_overfit_patience_3,0.5690656472836875,0.5322695835180231,0.5715437415569541,0.5323328983616065,0.4888517856413289,0.5153308453302419,2.302634742524889,0.5322695835180231
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_217_h192_objh256_te128_fu256_obj1_ff2_blocks3_drop0p3_lr0p001_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_217_h192_objh256_te128_fu256_obj1_ff2_blocks3_drop0p3_lr0p001_wd0p001/best_model.pt,128,256,192,256,1,2,3,0.3,0.001,0.001,512,True,1,early_stopping_val_macro_f1_patience_3,0.5601705506138351,0.5322250384671826,0.5720846008401832,0.5584312019718718,0.5237724202244997,0.5385907140278352,1.991177589805038,0.5322250384671826
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_144_h192_objh256_te128_fu256_obj2_ff4_blocks5_drop0p1_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_144_h192_objh256_te128_fu256_obj2_ff4_blocks5_drop0p1_lr0p0005_wd0p0001/best_model.pt,128,256,192,256,2,4,5,0.1,0.0005,0.0001,512,True,1,early_stopping_val_macro_f1_patience_3,0.5806072189958097,0.5320122546414819,0.577408450018938,0.5368276062055967,0.5025653484732229,0.5136185216881672,1.997317651907603,0.5320122546414819
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_145_h192_objh256_te128_fu256_obj1_ff2_blocks3_drop0p15_lr0p001_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_145_h192_objh256_te128_fu256_obj1_ff2_blocks3_drop0p15_lr0p001_wd0p0001/best_model.pt,128,256,192,256,1,2,3,0.15,0.001,0.0001,512,True,1,early_stopping_val_macro_f1_patience_3,0.5650224215246636,0.5318539943944436,0.572256275326527,0.5396549224300421,0.510011417244037,0.5202584618018743,2.280096447026288,0.5318539943944436
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_447_h256_objh384_te256_fu384_obj2_ff2_blocks4_drop0p25_lr0p001_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_447_h256_objh384_te256_fu384_obj2_ff2_blocks4_drop0p25_lr0p001_wd0p0005/best_model.pt,256,384,256,384,2,2,4,0.25,0.001,0.0005,512,True,2,early_stopping_val_loss_overfit_patience_3,0.568183488936264,0.5317449495312974,0.5691137679808208,0.5157314774539655,0.47808785719676655,0.49398101896664465,2.1562184470671193,0.5317449495312974
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_472_h256_objh384_te256_fu384_obj2_ff2_blocks4_drop0p3_lr0p0005_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_472_h256_objh384_te256_fu384_obj2_ff2_blocks4_drop0p3_lr0p0005_wd0p001/best_model.pt,256,384,256,384,2,2,4,0.3,0.0005,0.001,512,True,3,early_stopping_val_loss_overfit_patience_3,0.5553921928986253,0.5309998204159917,0.569853661398571,0.5326228795128317,0.5080282287548996,0.5181032069518121,2.082363545894623,0.5309998204159917
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_143_h192_objh256_te128_fu256_obj2_ff4_blocks5_drop0p1_lr0p001_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_143_h192_objh256_te128_fu256_obj2_ff4_blocks5_drop0p1_lr0p001_wd0p0001/best_model.pt,128,256,192,256,2,4,5,0.1,0.001,0.0001,512,True,1,early_stopping_val_macro_f1_patience_3,0.5767110196280232,0.5309913789772055,0.5765736373777577,0.532695374800638,0.5004515365366438,0.5076007965516516,2.2523200070416487,0.5309913789772055
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_116_h128_objh128_te64_fu128_obj2_ff4_blocks3_drop0p3_lr0p0005_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_116_h128_objh128_te64_fu128_obj2_ff4_blocks3_drop0p3_lr0p0005_wd0p001/best_model.pt,64,128,128,128,2,4,3,0.3,0.0005,0.001,512,True,3,early_stopping_val_loss_overfit_patience_3,0.5648018819378078,0.530957562645349,0.5640089742739037,0.5840945338552994,0.5433828395152603,0.5574112335173276,1.6039938750090423,0.530957562645349
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_228_h192_objh256_te128_fu256_obj1_ff4_blocks5_drop0p3_lr0p0005_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_228_h192_objh256_te128_fu256_obj1_ff4_blocks5_drop0p3_lr0p0005_wd0p001/best_model.pt,128,256,192,256,1,4,5,0.3,0.0005,0.001,512,True,1,early_stopping_val_macro_f1_patience_3,0.5603175770050725,0.5308282799750702,0.5621846198483373,0.5578512396694215,0.5141210751433959,0.5237116244861281,1.9297953270099781,0.5308282799750702
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_296_h256_objh256_te128_fu256_obj1_ff4_blocks3_drop0p2_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_296_h256_objh256_te128_fu256_obj1_ff4_blocks3_drop0p2_lr0p0005_wd0p0005/best_model.pt,128,256,256,256,1,4,3,0.2,0.0005,0.0005,512,True,2,early_stopping_val_macro_f1_patience_3,0.558479747114607,0.5307717760471788,0.5648851549567221,0.5777149485283457,0.5471778484999329,0.5662573586211581,2.0263008453227855,0.5307717760471788
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_297_h256_objh256_te128_fu256_obj1_ff4_blocks4_drop0p2_lr0p001_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_297_h256_objh256_te128_fu256_obj1_ff4_blocks4_drop0p2_lr0p001_wd0p0005/best_model.pt,128,256,256,256,1,4,4,0.2,0.001,0.0005,512,True,2,early_stopping_val_macro_f1_patience_3,0.5620083805043006,0.5306177214102653,0.5701001146124632,0.5132666376685515,0.45606648353470186,0.4930945331118997,2.45408300558726,0.5306177214102653
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_235_h192_objh256_te128_fu256_obj2_ff4_blocks3_drop0p3_lr0p001_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_235_h192_objh256_te128_fu256_obj2_ff4_blocks3_drop0p3_lr0p001_wd0p001/best_model.pt,128,256,192,256,2,4,3,0.3,0.001,0.001,512,True,1,early_stopping_val_macro_f1_patience_3,0.5624494596780122,0.5305956612994792,0.5711329435932215,0.5594461360011599,0.5303818687569388,0.5379421614540706,2.038970662487878,0.5305956612994792
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_356_h256_objh256_te128_fu256_obj2_ff4_blocks3_drop0p3_lr0p0005_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_356_h256_objh256_te128_fu256_obj2_ff4_blocks3_drop0p3_lr0p0005_wd0p001/best_model.pt,128,256,256,256,2,4,3,0.3,0.0005,0.001,512,True,1,early_stopping_val_macro_f1_patience_3,0.5587737998970815,0.530541363515316,0.560589650936498,0.5647382920110193,0.5457541883756876,0.5536173548673063,2.030109484990438,0.530541363515316
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_446_h256_objh384_te256_fu384_obj2_ff2_blocks3_drop0p25_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_446_h256_objh384_te256_fu384_obj2_ff2_blocks3_drop0p25_lr0p0005_wd0p0005/best_model.pt,256,384,256,384,2,2,3,0.25,0.0005,0.0005,512,True,3,early_stopping_val_loss_overfit_patience_3,0.5542159817687274,0.5303838475292063,0.5641058816987619,0.5461070030448021,0.5187552898528707,0.5264961858305812,1.910592257976532,0.5303838475292063
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_061_h128_objh128_te64_fu128_obj2_ff2_blocks3_drop0p2_lr0p001_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_061_h128_objh128_te64_fu128_obj2_ff2_blocks3_drop0p2_lr0p001_wd0p0005/best_model.pt,64,128,128,128,2,2,3,0.2,0.001,0.0005,512,True,3,early_stopping_val_loss_overfit_patience_3,0.5573770491803278,0.5303818957442327,0.569417783098804,0.519573727707699,0.4781325882124664,0.5070515164895697,2.035786454324369,0.5303818957442327
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_175_h192_objh256_te128_fu256_obj1_ff4_blocks3_drop0p2_lr0p001_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_175_h192_objh256_te128_fu256_obj1_ff4_blocks3_drop0p2_lr0p001_wd0p0005/best_model.pt,128,256,192,256,1,4,3,0.2,0.001,0.0005,512,True,3,early_stopping_val_loss_overfit_patience_3,0.5523781518782621,0.530333756062951,0.5682752862042806,0.541394809337393,0.5042426747617366,0.5333489950307627,2.098837830402233,0.530333756062951
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_043_h128_objh128_te64_fu128_obj2_ff4_blocks3_drop0p15_lr0p001_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_043_h128_objh128_te64_fu128_obj2_ff4_blocks3_drop0p15_lr0p001_wd0p0001/best_model.pt,64,128,128,128,2,4,3,0.15,0.001,0.0001,512,True,2,early_stopping_val_loss_overfit_patience_3,0.5661251194589428,0.5302995969491465,0.5679076625817042,0.5188487748296361,0.47730971415864976,0.49896862509621814,2.0560562787232577,0.5302995969491465
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_449_h256_objh384_te256_fu384_obj2_ff2_blocks5_drop0p25_lr0p001_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_449_h256_objh384_te256_fu384_obj2_ff2_blocks5_drop0p25_lr0p001_wd0p0005/best_model.pt,256,384,256,384,2,2,5,0.25,0.001,0.0005,512,True,2,early_stopping_val_loss_overfit_patience_3,0.5637726971991472,0.5299490547599853,0.5629983554038526,0.5469769464984776,0.5131880538831362,0.5299984318109285,2.197541645279637,0.5299490547599853
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_285_h256_objh256_te128_fu256_obj2_ff4_blocks4_drop0p15_lr0p001_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_285_h256_objh256_te128_fu256_obj2_ff4_blocks4_drop0p15_lr0p001_wd0p0001/best_model.pt,128,256,256,256,2,4,4,0.15,0.001,0.0001,512,True,1,early_stopping_val_macro_f1_patience_3,0.5967801220319048,0.5297444924831667,0.5855711665277944,0.5383500072495288,0.4814232755722693,0.5101240011114389,2.4402273805053145,0.5297444924831667
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_057_h128_objh128_te64_fu128_obj1_ff4_blocks4_drop0p2_lr0p001_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_057_h128_objh128_te64_fu128_obj1_ff4_blocks4_drop0p2_lr0p001_wd0p0005/best_model.pt,64,128,128,128,1,4,4,0.2,0.001,0.0005,512,True,4,early_stopping_val_loss_overfit_patience_3,0.5555392192898625,0.5295842454415157,0.5662216214754526,0.5227635203711759,0.5001590872524572,0.5187366720187271,2.1580840481652155,0.5295842454415157
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_114_h128_objh128_te64_fu128_obj2_ff2_blocks5_drop0p3_lr0p0005_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_114_h128_objh128_te64_fu128_obj2_ff2_blocks5_drop0p3_lr0p0005_wd0p001/best_model.pt,64,128,128,128,2,2,5,0.3,0.0005,0.001,512,True,2,early_stopping_val_macro_f1_patience_3,0.559435418657649,0.5295046603969555,0.5559687632603294,0.578294910830796,0.5534858961697716,0.5574145246943234,1.5327644657205652,0.5295046603969555
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_343_h256_objh256_te128_fu256_obj1_ff4_blocks3_drop0p3_lr0p001_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_343_h256_objh256_te128_fu256_obj1_ff4_blocks3_drop0p3_lr0p001_wd0p001/best_model.pt,128,256,256,256,1,4,3,0.3,0.001,0.001,512,True,2,early_stopping_val_loss_overfit_patience_3,0.5595089318532677,0.5293918738298549,0.5671337197618854,0.5381325213861099,0.5093685540246294,0.523811369239833,2.336895991254736,0.5293918738298549
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_214_h192_objh256_te128_fu256_obj2_ff4_blocks4_drop0p25_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_214_h192_objh256_te128_fu256_obj2_ff4_blocks4_drop0p25_lr0p0005_wd0p0005/best_model.pt,128,256,192,256,2,4,4,0.25,0.0005,0.0005,512,True,1,early_stopping_val_macro_f1_patience_3,0.5579651547452767,0.5292161425019837,0.5613722873537597,0.5777149485283457,0.5525886386395061,0.5611236758721289,1.8380898943653814,0.5292161425019837
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_065_h128_objh128_te64_fu128_obj2_ff2_blocks5_drop0p2_lr0p001_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_065_h128_objh128_te64_fu128_obj2_ff2_blocks5_drop0p2_lr0p001_wd0p0005/best_model.pt,64,128,128,128,2,2,5,0.2,0.001,0.0005,512,True,2,early_stopping_val_macro_f1_patience_3,0.5606851429831655,0.5291035714047667,0.5641906278658941,0.5643758155719878,0.5345551419785998,0.5393683672041504,1.9533717521914729,0.5291035714047667
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_042_h128_objh128_te64_fu128_obj2_ff2_blocks5_drop0p15_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_042_h128_objh128_te64_fu128_obj2_ff2_blocks5_drop0p15_lr0p0005_wd0p0001/best_model.pt,64,128,128,128,2,2,5,0.15,0.0005,0.0001,512,True,3,early_stopping_val_loss_overfit_patience_3,0.5534073366169228,0.5289769185250922,0.5591834157006017,0.5160214586051907,0.4968056953130931,0.5152502759821459,1.8926607701513503,0.5289769185250922
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_386_h256_objh384_te256_fu384_obj1_ff2_blocks3_drop0p15_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_386_h256_objh384_te256_fu384_obj1_ff2_blocks3_drop0p15_lr0p0005_wd0p0001/best_model.pt,256,384,256,384,1,2,3,0.15,0.0005,0.0001,512,True,2,early_stopping_val_loss_overfit_patience_3,0.5589208262883187,0.5288775368524182,0.5671492927860466,0.5305205161664491,0.48658391660577044,0.5190755562093131,2.2274293722929777,0.5288775368524182
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_370_h256_objh384_te256_fu384_obj1_ff4_blocks4_drop0p1_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_370_h256_objh384_te256_fu384_obj1_ff4_blocks4_drop0p1_lr0p0005_wd0p0001/best_model.pt,256,384,256,384,1,4,4,0.1,0.0005,0.0001,512,True,1,early_stopping_val_macro_f1_patience_3,0.5987649783136073,0.5286294025275586,0.58372113936786,0.5601710888792228,0.5064994495667872,0.5232005987576035,2.4277582654246577,0.5286294025275586
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_224_h192_objh256_te128_fu256_obj1_ff4_blocks3_drop0p3_lr0p0005_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_224_h192_objh256_te128_fu256_obj1_ff4_blocks3_drop0p3_lr0p0005_wd0p001/best_model.pt,128,256,192,256,1,4,3,0.3,0.0005,0.001,512,True,1,early_stopping_val_macro_f1_patience_3,0.5517900463133132,0.5286129657270661,0.5604025036700355,0.5942438741481804,0.5700199690151396,0.5800093380384093,1.7470751139852736,0.5286129657270661
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_280_h256_objh256_te128_fu256_obj2_ff2_blocks4_drop0p15_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_280_h256_objh256_te128_fu256_obj2_ff2_blocks4_drop0p15_lr0p0005_wd0p0001/best_model.pt,128,256,256,256,2,2,4,0.15,0.0005,0.0001,512,True,2,early_stopping_val_loss_overfit_patience_3,0.5492905976622804,0.528611219595001,0.5659425432273707,0.5560388574742642,0.5213794613417198,0.5403446345325917,2.018904301855299,0.528611219595001
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_309_h256_objh256_te128_fu256_obj2_ff4_blocks4_drop0p2_lr0p001_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_309_h256_objh256_te128_fu256_obj2_ff4_blocks4_drop0p2_lr0p001_wd0p0005/best_model.pt,128,256,256,256,2,4,4,0.2,0.001,0.0005,512,True,1,early_stopping_val_macro_f1_patience_3,0.5479673601411453,0.5285061040039023,0.5572928970752409,0.5343627664201827,0.5022186262012481,0.5154679741641414,1.9616105247426916,0.5285061040039023
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_376_h256_objh384_te256_fu384_obj2_ff2_blocks4_drop0p1_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_376_h256_objh384_te256_fu384_obj2_ff2_blocks4_drop0p1_lr0p0005_wd0p0001/best_model.pt,256,384,256,384,2,2,4,0.1,0.0005,0.0001,512,True,2,early_stopping_val_loss_overfit_patience_3,0.5479673601411453,0.5280188510952996,0.5597390349494856,0.5490793098448601,0.5213628712891741,0.5400928619180185,2.236652738518185,0.5280188510952996
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_079_h128_objh128_te64_fu128_obj1_ff4_blocks3_drop0p25_lr0p001_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_079_h128_objh128_te64_fu128_obj1_ff4_blocks3_drop0p25_lr0p001_wd0p0005/best_model.pt,64,128,128,128,1,4,3,0.25,0.001,0.0005,512,True,2,early_stopping_val_macro_f1_patience_3,0.572961846651474,0.5279172881585343,0.5628337435967732,0.5611860229085109,0.5241270588961051,0.5405706299952133,2.069826141551689,0.5279172881585343
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_077_h128_objh128_te64_fu128_obj1_ff2_blocks5_drop0p25_lr0p001_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_077_h128_objh128_te64_fu128_obj1_ff2_blocks5_drop0p25_lr0p001_wd0p0005/best_model.pt,64,128,128,128,1,2,5,0.25,0.001,0.0005,512,True,1,early_stopping_val_macro_f1_patience_3,0.5498051900316107,0.5277487925337209,0.5515679157787923,0.5819196752211107,0.5395803811611604,0.5549540518789279,1.825607580167276,0.5277487925337209
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_291_h256_objh256_te128_fu256_obj1_ff2_blocks4_drop0p2_lr0p001_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_291_h256_objh256_te128_fu256_obj1_ff2_blocks4_drop0p2_lr0p001_wd0p0005/best_model.pt,128,256,256,256,1,2,4,0.2,0.001,0.0005,512,True,1,early_stopping_val_macro_f1_patience_3,0.5671543041976035,0.5276240904287393,0.5639574970238456,0.5626359286646369,0.5284249866390799,0.5428242630633404,2.3113982611232333,0.5276240904287393
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_215_h192_objh256_te128_fu256_obj2_ff4_blocks5_drop0p25_lr0p001_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_215_h192_objh256_te128_fu256_obj2_ff4_blocks5_drop0p25_lr0p001_wd0p0005/best_model.pt,128,256,192,256,2,4,5,0.25,0.001,0.0005,512,True,1,early_stopping_val_macro_f1_patience_3,0.5619348673086819,0.5274241843135341,0.5660598884528407,0.5699579527330724,0.544245469321824,0.5482574013591367,1.8854584980894018,0.5274241843135341
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_186_h192_objh256_te128_fu256_obj2_ff2_blocks5_drop0p2_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_186_h192_objh256_te128_fu256_obj2_ff2_blocks5_drop0p2_lr0p0005_wd0p0005/best_model.pt,128,256,192,256,2,2,5,0.2,0.0005,0.0005,512,True,1,early_stopping_val_macro_f1_patience_3,0.5616408145262074,0.5269684547840164,0.5631069859482961,0.5588661736987096,0.5340976622167986,0.5425891718947294,1.6964118193697046,0.5269684547840164
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_361_h256_objh384_te256_fu384_obj1_ff2_blocks3_drop0p1_lr0p001_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_361_h256_objh384_te256_fu384_obj1_ff2_blocks3_drop0p1_lr0p001_wd0p0001/best_model.pt,256,384,256,384,1,2,3,0.1,0.001,0.0001,512,True,2,early_stopping_val_loss_overfit_patience_3,0.555465706094244,0.5268073962725844,0.5638108449597184,0.5271132376395534,0.48138978781234626,0.5136695571002611,2.42966318792767,0.5268073962725844
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_018_h128_objh128_te64_fu128_obj2_ff2_blocks5_drop0p1_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_018_h128_objh128_te64_fu128_obj2_ff2_blocks5_drop0p1_lr0p0005_wd0p0001/best_model.pt,64,128,128,128,2,2,5,0.1,0.0005,0.0001,512,True,2,early_stopping_val_macro_f1_patience_3,0.54612953025068,0.5267600713660056,0.5543264597827929,0.551544149630274,0.5248224337579626,0.5380654126878339,1.9577944411171808,0.5267600713660056
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_380_h256_objh384_te256_fu384_obj2_ff4_blocks3_drop0p1_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_380_h256_objh384_te256_fu384_obj2_ff4_blocks3_drop0p1_lr0p0005_wd0p0001/best_model.pt,256,384,256,384,2,4,3,0.1,0.0005,0.0001,512,True,2,early_stopping_val_loss_overfit_patience_3,0.5562743512460486,0.5264660420264163,0.5628397490501396,0.5239959402638829,0.4845306163854006,0.5156337088298637,2.2235859323430947,0.5264660420264163
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_458_h256_objh384_te256_fu384_obj1_ff2_blocks3_drop0p3_lr0p0005_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_458_h256_objh384_te256_fu384_obj1_ff2_blocks3_drop0p3_lr0p0005_wd0p001/best_model.pt,256,384,256,384,1,2,3,0.3,0.0005,0.001,512,True,1,early_stopping_val_macro_f1_patience_3,0.5828861280599867,0.5262278974214907,0.5757650215633731,0.569377990430622,0.5331225050773394,0.5519955055029345,2.007152329992365,0.5262278974214907
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_316_h256_objh256_te128_fu256_obj1_ff2_blocks4_drop0p25_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_316_h256_objh256_te128_fu256_obj1_ff2_blocks4_drop0p25_lr0p0005_wd0p0005/best_model.pt,128,256,256,256,1,2,4,0.25,0.0005,0.0005,512,True,1,early_stopping_val_macro_f1_patience_3,0.5451003455120194,0.5260480810174936,0.5564536213599931,0.5365376250543714,0.5175155894448419,0.522632804942915,1.8323704291273046,0.5260480810174936
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_247_h256_objh256_te128_fu256_obj1_ff4_blocks3_drop0p1_lr0p001_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_247_h256_objh256_te128_fu256_obj1_ff4_blocks3_drop0p1_lr0p001_wd0p0001/best_model.pt,128,256,256,256,1,4,3,0.1,0.001,0.0001,512,True,1,early_stopping_val_macro_f1_patience_3,0.5434095420127913,0.5259819117016042,0.551991708910811,0.5184138031027983,0.4814765677918384,0.4990992875154914,2.0634441949703075,0.5259819117016042
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_173_h192_objh256_te128_fu256_obj1_ff2_blocks5_drop0p2_lr0p001_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_195856/runs/run_173_h192_objh256_te128_fu256_obj1_ff2_blocks5_drop0p2_lr0p001_wd0p0005/best_model.pt,128,256,192,256,1,2,5,0.2,0.001,0.0005,512,True,3,early_stopping_val_loss_overfit_patience_3,0.5439241343821216,0.5258690314875549,0.5544247092528144,0.5537190082644629,0.5297805663467309,0.546493537469084,2.2982343678121215,0.5258690314875549
